nuvera.com.mx	gum.xerox.com.,carme.xerox.com.,ash.xerox.com.
nuvera.jp	athena.xerox.com.,ash.xerox.com.,shemp.xerox.com.,curly.xerox.com.,gum.xerox.com.,carme.xerox.com.
nuvera.mx	ash.xerox.com.,gum.xerox.com.,carme.xerox.com.
nuveratoner.com	
nwdtc.com	carme.xerox.com.,athena.xerox.com.,curly.xerox.com.,adrastea.xerox.com.,ash.xerox.com.,gum.xerox.com.
office-events.com	adrastea.xerox.com.,gum.xerox.com.,athena.xerox.com.,carme.xerox.com.,betelgeuse.xerox.com.,ash.xerox.com.
officedocumentassessment.com	
officesalesagent.com	adrastea.xerox.com.,shemp.xerox.com.,curly.xerox.com.,ash.xerox.com.,carme.xerox.com.,gum.xerox.com.
okixerox.jp	ash.xerox.com.,athena.xerox.com.,gum.xerox.com.,adrastea.xerox.com.,carme.xerox.com.,betelgeuse.xerox.com.
okxerox.com	ns2.rgnames.com.,ns3.rgnames.com.,ns4.rgnames.com.,ns1.rgnames.com.
one2onecampaign.com	ash.xerox.com.,curly.xerox.com.,gum.xerox.com.,athena.xerox.com.,shemp.xerox.com.,carme.xerox.com.
one2onecampaigns.com	ash.xerox.com.,athena.xerox.com.,shemp.xerox.com.,gum.xerox.com.,carme.xerox.com.,curly.xerox.com.
onlineprinterguide.com	ns1626.ztomy.com.,ns2626.ztomy.com.
orderxerox.com	
orfprcs.com	ns06.domaincontrol.com.,ns05.domaincontrol.com.
osakaxerox.jp	athena.xerox.com.,carme.xerox.com.,adrastea.xerox.com.,gum.xerox.com.
parcxerox.com	
phaser.asia	
phaser.biz	
phaser.com.cn	
phaser.com.ph	gum.xerox.com.,athena.xerox.com.
suzukafx.co.jp	dns-c.iij.ad.jp.,dns-b.iij.ad.jp.
suzukafx.com	dns-c.iij.ad.jp.,dns-b.iij.ad.jp.
fxeuropal.com	pdns05.domaincontrol.com.,pdns06.domaincontrol.com.
fxpal.com	amigo.fxpal.com.,pal.fxpal.com.,pal.
fxap.com.sg	dns2.fujixeroxap.net.,dns1.fujixeroxap.net.
paldeploy.com	pal.,pal.fxpal.com.,amigo.fxpal.com.
xeroxsupplies.com.au	
skydesk.sg	ns.hostsg.com.,ns3.hostsg.com.,ns2.hostsg.com.
